
Probabilities History (rounded to 3 digits):
Iteration 100: e: 0.16, a: 0.13, o: 0.12, n: 0.1, r: 0.09, s: 0.09, l: 0.06, d: 0.05, f: 0.04, t: 0.04, c: 0.02, i: 0.02, p: 0.02, g: 0.01, m: 0.01, w: 0.01, y: 0.01, z: 0.01, b: 0.0, h: 0.0, j: 0.0, k: 0.0, q: 0.0, u: 0.0, v: 0.0, x: 0.0
Iteration 12200: Order (('e', 1370), ('a', 1115), ('o', 823), ('s', 785), ('n', 725), ('i', 722), ('r', 662), ('l', 563), ('t', 535), ('c', 522), ('d', 507), ('u', 358), ('m', 276), ('p', 268), ('g', 108), ('b', 101), ('v', 97), ('f', 89), ('y', 78), ('q', 74), ('z', 44), ('j', 34), ('h', 27), ('k', 14), ('x', 11), ('w', 3))
Iteration 12300: Order (('e', 1380), ('a', 1124), ('o', 828), ('s', 792), ('n', 732), ('i', 727), ('r', 664), ('l', 570), ('t', 540), ('c', 526), ('d', 509), ('u', 363), ('m', 279), ('p', 273), ('g', 108), ('b', 101), ('v', 98), ('f', 89), ('y', 79), ('q', 74), ('z', 44), ('j', 34), ('h', 27), ('k', 14), ('x', 11), ('w', 3))
Iteration 12400: Order (('e', 1392), ('a', 1128), ('o', 838), ('s', 800), ('n', 738), ('i', 730), ('r', 670), ('l', 577), ('t', 542), ('c', 528), ('d', 511), ('u', 367), ('m', 280), ('p', 276), ('g', 109), ('b', 103), ('v', 98), ('f', 89), ('y', 80), ('q', 76), ('z', 44), ('j', 35), ('h', 27), ('k', 14), ('x', 12), ('w', 3))
Iteration 12500: Order (('e', 1403), ('a', 1139), ('o', 844), ('s', 805), ('n', 744), ('i', 736), ('r', 675), ('l', 583), ('t', 546), ('c', 531), ('d', 515), ('u', 370), ('m', 282), ('p', 278), ('g', 109), ('b', 104), ('v', 98), ('f', 90), ('y', 81), ('q', 76), ('z', 45), ('j', 37), ('h', 27), ('k', 14), ('x', 13), ('w', 3))
Iteration 12600: Order (('e', 1415), ('a', 1149), ('o', 849), ('s', 813), ('n', 749), ('i', 740), ('r', 679), ('l', 592), ('t', 548), ('c', 533), ('d', 516), ('u', 371), ('m', 284), ('p', 281), ('g', 109), ('b', 106), ('v', 98), ('f', 91), ('y', 83), ('q', 76), ('z', 46), ('j', 37), ('h', 27), ('k', 14), ('x', 14), ('w', 3))
Iteration 12700: Order (('e', 1425), ('a', 1156), ('o', 854), ('s', 818), ('n', 755), ('i', 747), ('r', 686), ('l', 598), ('t', 550), ('c', 537), ('d', 518), ('u', 376), ('m', 289), ('p', 283), ('g', 109), ('b', 107), ('v', 98), ('f', 92), ('y', 83), ('q', 78), ('z', 47), ('j', 37), ('h', 27), ('k', 14), ('x', 14), ('w', 3))
Iteration 12800: Order (('e', 1433), ('a', 1167), ('o', 863), ('s', 825), ('n', 765), ('i', 753), ('r', 690), ('l', 602), ('t', 554), ('c', 542), ('d', 522), ('u', 379), ('m', 290), ('p', 284), ('b', 109), ('g', 109), ('v', 98), ('f', 95), ('y', 83), ('q', 79), ('z', 47), ('j', 38), ('h', 27), ('k', 14), ('x', 14), ('w', 3))
Iteration 12900: Order (('e', 1449), ('a', 1172), ('o', 867), ('s', 834), ('n', 771), ('i', 757), ('r', 695), ('l', 608), ('t', 556), ('c', 543), ('d', 526), ('u', 385), ('m', 291), ('p', 288), ('b', 111), ('g', 110), ('v', 98), ('f', 95), ('y', 84), ('q', 80), ('z', 47), ('j', 38), ('h', 27), ('k', 14), ('x', 14), ('w', 3))
Iteration 13000: Order (('e', 1463), ('a', 1184), ('o', 871), ('s', 839), ('n', 778), ('i', 762), ('r', 703), ('l', 616), ('t', 560), ('c', 547), ('d', 528), ('u', 386), ('m', 292), ('p', 289), ('b', 113), ('g', 110), ('v', 98), ('f', 95), ('y', 84), ('q', 81), ('z', 48), ('j', 39), ('h', 27), ('k', 14), ('x', 14), ('w', 3))
Iteration 13100: Order (('e', 1480), ('a', 1193), ('o', 875), ('s', 846), ('n', 784), ('i', 766), ('r', 708), ('l', 620), ('t', 564), ('c', 550), ('d', 532), ('u', 387), ('m', 294), ('p', 290), ('b', 115), ('g', 110), ('v', 98), ('f', 97), ('y', 85), ('q', 82), ('z', 48), ('j', 40), ('h', 28), ('k', 14), ('x', 14), ('w', 3))
Iteration 13200: Order (('e', 1497), ('a', 1196), ('o', 880), ('s', 853), ('n', 789), ('i', 774), ('r', 715), ('l', 621), ('t', 572), ('c', 552), ('d', 534), ('u', 391), ('m', 299), ('p', 292), ('b', 117), ('g', 110), ('v', 98), ('f', 97), ('q', 85), ('y', 85), ('z', 48), ('j', 40), ('h', 28), ('k', 14), ('x', 14), ('w', 3))
Iteration 13300: Order (('e', 1512), ('a', 1205), ('o', 886), ('s', 860), ('n', 794), ('i', 779), ('r', 723), ('l', 624), ('t', 575), ('c', 556), ('d', 538), ('u', 395), ('m', 303), ('p', 293), ('b', 120), ('g', 110), ('v', 99), ('f', 98), ('q', 86), ('y', 85), ('z', 48), ('j', 40), ('h', 29), ('k', 14), ('x', 14), ('w', 3))
Iteration 13400: Order (('e', 1525), ('a', 1214), ('o', 892), ('s', 868), ('n', 803), ('i', 783), ('r', 728), ('l', 630), ('t', 578), ('c', 560), ('d', 539), ('u', 398), ('m', 305), ('p', 294), ('b', 121), ('g', 110), ('f', 100), ('v', 99), ('y', 88), ('q', 87), ('z', 49), ('j', 40), ('h', 30), ('x', 15), ('k', 14), ('w', 3))
Iteration 13500: Order (('e', 1540), ('a', 1219), ('o', 898), ('s', 876), ('n', 811), ('i', 790), ('r', 732), ('l', 635), ('t', 582), ('c', 564), ('d', 542), ('u', 403), ('m', 308), ('p', 294), ('b', 123), ('g', 110), ('f', 102), ('v', 99), ('q', 90), ('y', 88), ('z', 49), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 13600: Order (('e', 1548), ('a', 1229), ('o', 904), ('s', 881), ('n', 816), ('i', 797), ('r', 734), ('l', 642), ('t', 584), ('c', 569), ('d', 549), ('u', 406), ('m', 311), ('p', 296), ('b', 124), ('g', 111), ('f', 102), ('v', 100), ('q', 90), ('y', 89), ('z', 49), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 13700: Order (('e', 1560), ('a', 1235), ('o', 909), ('s', 887), ('n', 823), ('i', 804), ('r', 740), ('l', 649), ('t', 588), ('c', 572), ('d', 551), ('u', 412), ('m', 314), ('p', 298), ('b', 125), ('g', 111), ('f', 103), ('v', 100), ('q', 93), ('y', 89), ('z', 49), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 13800: Order (('e', 1573), ('a', 1241), ('o', 915), ('s', 898), ('n', 830), ('i', 812), ('r', 747), ('l', 655), ('t', 591), ('c', 576), ('d', 551), ('u', 417), ('m', 314), ('p', 299), ('b', 125), ('g', 111), ('f', 103), ('v', 103), ('q', 94), ('y', 90), ('z', 50), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 13900: Order (('e', 1581), ('a', 1254), ('o', 923), ('s', 904), ('n', 833), ('i', 815), ('r', 757), ('l', 661), ('t', 596), ('c', 576), ('d', 556), ('u', 421), ('m', 318), ('p', 301), ('b', 126), ('g', 113), ('f', 103), ('v', 103), ('q', 94), ('y', 90), ('z', 50), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14000: Order (('e', 1589), ('a', 1262), ('o', 932), ('s', 913), ('n', 840), ('i', 823), ('r', 760), ('l', 664), ('t', 598), ('c', 582), ('d', 561), ('u', 425), ('m', 319), ('p', 305), ('b', 127), ('g', 113), ('f', 105), ('v', 103), ('q', 94), ('y', 90), ('z', 51), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14100: Order (('e', 1601), ('a', 1272), ('o', 938), ('s', 923), ('n', 843), ('i', 829), ('r', 768), ('l', 670), ('t', 603), ('c', 585), ('d', 564), ('u', 427), ('m', 320), ('p', 307), ('b', 127), ('g', 114), ('f', 106), ('v', 103), ('q', 95), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14200: Order (('e', 1613), ('a', 1281), ('o', 943), ('s', 928), ('n', 849), ('i', 834), ('r', 772), ('l', 675), ('t', 607), ('c', 589), ('d', 570), ('u', 432), ('m', 323), ('p', 307), ('b', 127), ('g', 115), ('f', 108), ('v', 103), ('q', 96), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14300: Order (('e', 1619), ('a', 1291), ('o', 950), ('s', 932), ('n', 854), ('i', 842), ('r', 778), ('l', 680), ('t', 610), ('c', 592), ('d', 576), ('u', 437), ('m', 325), ('p', 311), ('b', 128), ('g', 116), ('f', 110), ('v', 103), ('q', 97), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14400: Order (('e', 1633), ('a', 1301), ('o', 955), ('s', 939), ('n', 859), ('i', 844), ('r', 783), ('l', 685), ('t', 614), ('c', 592), ('d', 586), ('u', 441), ('m', 328), ('p', 311), ('b', 128), ('g', 116), ('f', 110), ('v', 103), ('q', 99), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14500: Order (('e', 1644), ('a', 1307), ('o', 962), ('s', 945), ('n', 866), ('i', 850), ('r', 789), ('l', 688), ('t', 617), ('c', 595), ('d', 593), ('u', 444), ('m', 329), ('p', 314), ('b', 128), ('g', 116), ('f', 112), ('v', 105), ('q', 100), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14600: Order (('e', 1657), ('a', 1310), ('o', 970), ('s', 954), ('n', 874), ('i', 858), ('r', 793), ('l', 692), ('t', 619), ('c', 603), ('d', 597), ('u', 448), ('m', 331), ('p', 314), ('b', 128), ('g', 116), ('f', 113), ('v', 108), ('q', 101), ('y', 90), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14700: Order (('e', 1668), ('a', 1316), ('o', 977), ('s', 962), ('n', 880), ('i', 863), ('r', 796), ('l', 696), ('t', 621), ('c', 608), ('d', 603), ('u', 454), ('m', 334), ('p', 315), ('b', 128), ('g', 116), ('f', 114), ('v', 109), ('q', 104), ('y', 91), ('z', 52), ('j', 40), ('h', 31), ('x', 15), ('k', 14), ('w', 3))
Iteration 14800: Order (('e', 1679), ('a', 1322), ('o', 984), ('s', 972), ('n', 885), ('i', 868), ('r', 803), ('l', 701), ('t', 624), ('c', 609), ('d', 606), ('u', 458), ('m', 335), ('p', 317), ('b', 128), ('g', 116), ('f', 114), ('v', 110), ('q', 105), ('y', 91), ('z', 52), ('j', 40), ('h', 31), ('x', 16), ('k', 14), ('w', 3))
Iteration 14900: Order (('e', 1691), ('a', 1328), ('o', 991), ('s', 978), ('n', 893), ('i', 875), ('r', 811), ('l', 706), ('t', 625), ('c', 612), ('d', 608), ('u', 462), ('m', 338), ('p', 318), ('b', 128), ('g', 117), ('f', 114), ('v', 112), ('q', 106), ('y', 91), ('z', 52), ('j', 40), ('h', 31), ('x', 16), ('k', 14), ('w', 3))
Iteration 15000: Order (('e', 1702), ('a', 1334), ('o', 998), ('s', 985), ('n', 901), ('i', 884), ('r', 818), ('l', 708), ('t', 631), ('c', 618), ('d', 610), ('u', 464), ('m', 340), ('p', 320), ('b', 129), ('g', 117), ('f', 115), ('v', 114), ('q', 107), ('y', 91), ('z', 52), ('j', 40), ('h', 32), ('x', 16), ('k', 14), ('w', 3))
Iteration 15100: Order (('e', 1714), ('a', 1341), ('o', 1004), ('s', 992), ('n', 909), ('i', 891), ('r', 822), ('l', 711), ('t', 632), ('c', 622), ('d', 615), ('u', 468), ('m', 342), ('p', 323), ('b', 130), ('g', 119), ('v', 117), ('f', 115), ('q', 108), ('y', 91), ('z', 53), ('j', 40), ('h', 32), ('x', 16), ('k', 14), ('w', 3))
Iteration 15200: Order (('e', 1724), ('a', 1348), ('o', 1013), ('s', 996), ('n', 912), ('i', 896), ('r', 829), ('l', 719), ('t', 634), ('c', 624), ('d', 618), ('u', 469), ('m', 348), ('p', 324), ('b', 130), ('g', 120), ('v', 120), ('f', 116), ('q', 108), ('y', 92), ('z', 53), ('j', 40), ('h', 32), ('x', 17), ('k', 14), ('w', 3))
Iteration 15300: Order (('e', 1735), ('a', 1352), ('o', 1020), ('s', 1005), ('n', 918), ('i', 905), ('r', 835), ('l', 723), ('t', 638), ('c', 629), ('d', 622), ('u', 471), ('m', 352), ('p', 326), ('b', 131), ('g', 121), ('v', 121), ('f', 116), ('q', 108), ('y', 92), ('z', 53), ('j', 40), ('h', 32), ('x', 17), ('k', 14), ('w', 3))
Iteration 15400: Order (('e', 1745), ('a', 1356), ('o', 1029), ('s', 1013), ('n', 923), ('i', 913), ('r', 842), ('l', 725), ('t', 643), ('c', 633), ('d', 625), ('u', 477), ('m', 354), ('p', 328), ('b', 132), ('v', 122), ('g', 121), ('f', 117), ('q', 109), ('y', 92), ('z', 53), ('j', 40), ('h', 33), ('x', 17), ('k', 14), ('w', 3))
Iteration 15500: Order (('e', 1753), ('a', 1366), ('o', 1038), ('s', 1020), ('n', 928), ('i', 918), ('r', 851), ('l', 733), ('t', 644), ('c', 637), ('d', 628), ('u', 478), ('m', 357), ('p', 330), ('b', 132), ('v', 123), ('g', 122), ('f', 117), ('q', 109), ('y', 92), ('z', 53), ('j', 40), ('h', 33), ('x', 18), ('k', 14), ('w', 3))
Iteration 15600: Order (('e', 1762), ('a', 1375), ('o', 1046), ('s', 1028), ('n', 935), ('i', 924), ('r', 855), ('l', 736), ('t', 646), ('c', 645), ('d', 632), ('u', 482), ('m', 359), ('p', 332), ('b', 132), ('v', 124), ('g', 123), ('f', 118), ('q', 110), ('y', 92), ('z', 53), ('j', 40), ('h', 33), ('x', 18), ('k', 14), ('w', 3))
Iteration 15700: Order (('e', 1776), ('a', 1384), ('o', 1053), ('s', 1038), ('n', 940), ('i', 926), ('r', 863), ('l', 739), ('t', 652), ('c', 646), ('d', 637), ('u', 485), ('m', 359), ('p', 338), ('b', 133), ('v', 125), ('g', 123), ('f', 118), ('q', 111), ('y', 92), ('z', 53), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 15800: Order (('e', 1787), ('a', 1394), ('o', 1062), ('s', 1040), ('n', 946), ('i', 930), ('r', 869), ('l', 746), ('t', 656), ('c', 649), ('d', 643), ('u', 486), ('m', 360), ('p', 342), ('b', 133), ('v', 126), ('g', 124), ('f', 118), ('q', 111), ('y', 92), ('z', 54), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 15900: Order (('e', 1796), ('a', 1405), ('o', 1068), ('s', 1046), ('n', 950), ('i', 937), ('r', 877), ('l', 751), ('t', 658), ('c', 656), ('d', 648), ('u', 490), ('m', 364), ('p', 343), ('b', 133), ('v', 127), ('g', 124), ('f', 118), ('q', 112), ('y', 94), ('z', 54), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16000: Order (('e', 1806), ('a', 1414), ('o', 1073), ('s', 1053), ('n', 958), ('i', 945), ('r', 882), ('l', 756), ('c', 661), ('t', 660), ('d', 650), ('u', 494), ('m', 365), ('p', 343), ('b', 134), ('v', 128), ('g', 125), ('f', 119), ('q', 112), ('y', 95), ('z', 57), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16100: Order (('e', 1814), ('a', 1423), ('o', 1077), ('s', 1057), ('n', 965), ('i', 953), ('r', 888), ('l', 760), ('c', 664), ('t', 664), ('d', 654), ('u', 497), ('m', 366), ('p', 343), ('b', 135), ('v', 129), ('g', 127), ('f', 121), ('q', 112), ('y', 96), ('z', 58), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16200: Order (('e', 1827), ('a', 1429), ('o', 1081), ('s', 1068), ('n', 970), ('i', 961), ('r', 895), ('l', 765), ('c', 669), ('t', 666), ('d', 657), ('u', 499), ('m', 369), ('p', 344), ('b', 137), ('v', 130), ('g', 127), ('f', 121), ('q', 113), ('y', 97), ('z', 59), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16300: Order (('e', 1835), ('a', 1439), ('o', 1088), ('s', 1075), ('n', 976), ('i', 969), ('r', 901), ('l', 771), ('c', 673), ('t', 671), ('d', 662), ('u', 503), ('m', 371), ('p', 347), ('b', 138), ('v', 130), ('g', 127), ('f', 122), ('q', 114), ('y', 97), ('z', 59), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16400: Order (('e', 1845), ('a', 1447), ('o', 1098), ('s', 1080), ('n', 982), ('i', 973), ('r', 908), ('l', 778), ('c', 680), ('t', 677), ('d', 665), ('u', 504), ('m', 374), ('p', 350), ('b', 138), ('v', 130), ('g', 127), ('f', 123), ('q', 115), ('y', 98), ('z', 59), ('j', 40), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16500: Order (('e', 1862), ('a', 1450), ('o', 1106), ('s', 1086), ('n', 989), ('i', 982), ('r', 910), ('l', 782), ('c', 684), ('t', 681), ('d', 671), ('u', 506), ('m', 377), ('p', 352), ('b', 139), ('v', 131), ('g', 127), ('f', 124), ('q', 116), ('y', 99), ('z', 59), ('j', 41), ('h', 34), ('x', 18), ('k', 14), ('w', 3))
Iteration 16600: Order (('e', 1872), ('a', 1454), ('o', 1116), ('s', 1094), ('n', 995), ('i', 990), ('r', 915), ('l', 788), ('c', 690), ('t', 685), ('d', 673), ('u', 509), ('m', 379), ('p', 355), ('b', 140), ('v', 131), ('g', 128), ('f', 126), ('q', 116), ('y', 100), ('z', 59), ('j', 41), ('h', 34), ('x', 19), ('k', 14), ('w', 3))
Iteration 16700: Order (('e', 1885), ('a', 1466), ('o', 1119), ('s', 1102), ('n', 1003), ('i', 994), ('r', 922), ('l', 793), ('c', 696), ('t', 691), ('d', 675), ('u', 511), ('m', 382), ('p', 357), ('b', 141), ('v', 131), ('g', 128), ('f', 127), ('q', 116), ('y', 101), ('z', 59), ('j', 41), ('h', 34), ('x', 19), ('k', 14), ('w', 3))
Iteration 16800: Order (('e', 1897), ('a', 1472), ('o', 1125), ('s', 1105), ('n', 1009), ('i', 1001), ('r', 927), ('l', 799), ('c', 702), ('t', 697), ('d', 679), ('u', 515), ('m', 385), ('p', 360), ('b', 143), ('v', 131), ('g', 128), ('f', 127), ('q', 116), ('y', 101), ('z', 60), ('j', 41), ('h', 34), ('x', 19), ('k', 14), ('w', 3))
Iteration 16900: Order (('e', 1908), ('a', 1486), ('o', 1133), ('s', 1111), ('n', 1013), ('i', 1002), ('r', 937), ('l', 802), ('c', 703), ('t', 701), ('d', 684), ('u', 517), ('m', 388), ('p', 363), ('b', 144), ('v', 131), ('g', 128), ('f', 127), ('q', 117), ('y', 101), ('z', 61), ('j', 42), ('h', 35), ('x', 20), ('k', 14), ('w', 3))
Iteration 17000: Order (('e', 1917), ('a', 1497), ('o', 1137), ('s', 1116), ('n', 1020), ('i', 1008), ('r', 943), ('l', 805), ('c', 708), ('t', 702), ('d', 689), ('u', 522), ('m', 391), ('p', 365), ('b', 145), ('v', 133), ('g', 128), ('f', 127), ('q', 117), ('y', 101), ('z', 62), ('j', 43), ('h', 36), ('x', 21), ('k', 14), ('w', 3))
Iteration 17100: Order (('e', 1928), ('a', 1506), ('o', 1145), ('s', 1120), ('n', 1023), ('i', 1012), ('r', 952), ('l', 813), ('c', 709), ('t', 705), ('d', 696), ('u', 522), ('m', 392), ('p', 368), ('b', 146), ('v', 133), ('g', 129), ('f', 127), ('q', 117), ('y', 103), ('z', 62), ('j', 43), ('h', 37), ('x', 21), ('k', 14), ('w', 4))
Iteration 17200: Order (('e', 1937), ('a', 1511), ('o', 1153), ('s', 1123), ('n', 1028), ('i', 1015), ('r', 957), ('l', 815), ('c', 716), ('t', 705), ('d', 700), ('u', 525), ('m', 396), ('p', 372), ('b', 148), ('v', 133), ('g', 131), ('f', 127), ('q', 117), ('y', 103), ('z', 62), ('j', 43), ('h', 38), ('x', 21), ('k', 15), ('w', 4))
Iteration 17300: Order (('e', 1946), ('a', 1519), ('o', 1164), ('s', 1127), ('n', 1034), ('i', 1015), ('r', 963), ('l', 819), ('c', 723), ('t', 711), ('d', 701), ('u', 532), ('m', 397), ('p', 377), ('b', 149), ('v', 133), ('g', 131), ('f', 127), ('q', 119), ('y', 104), ('z', 62), ('j', 44), ('h', 38), ('x', 21), ('k', 15), ('w', 4))
Iteration 17400: Order (('e', 1959), ('a', 1528), ('o', 1171), ('s', 1136), ('n', 1038), ('i', 1018), ('r', 967), ('l', 822), ('c', 726), ('t', 716), ('d', 708), ('u', 535), ('m', 399), ('p', 379), ('b', 150), ('v', 133), ('g', 131), ('f', 127), ('q', 119), ('y', 104), ('z', 62), ('j', 44), ('h', 38), ('x', 21), ('k', 15), ('w', 4))
Iteration 17500: Order (('e', 1966), ('a', 1537), ('o', 1178), ('s', 1142), ('n', 1043), ('i', 1026), ('r', 974), ('l', 827), ('c', 730), ('t', 722), ('d', 710), ('u', 540), ('m', 402), ('p', 381), ('b', 152), ('v', 135), ('g', 131), ('f', 128), ('q', 119), ('y', 105), ('z', 63), ('j', 44), ('h', 38), ('x', 21), ('k', 15), ('w', 4))
Iteration 17600: Order (('e', 1974), ('a', 1549), ('o', 1190), ('s', 1149), ('n', 1048), ('i', 1032), ('r', 983), ('l', 830), ('c', 734), ('t', 730), ('d', 714), ('u', 542), ('m', 404), ('p', 381), ('b', 152), ('v', 135), ('g', 131), ('f', 129), ('q', 119), ('y', 105), ('z', 63), ('j', 44), ('h', 38), ('x', 21), ('k', 15), ('w', 4))
Iteration 17700: Order (('e', 1987), ('a', 1555), ('o', 1196), ('s', 1159), ('n', 1056), ('i', 1037), ('r', 992), ('l', 831), ('c', 738), ('t', 733), ('d', 719), ('u', 544), ('m', 406), ('p', 383), ('b', 152), ('v', 137), ('g', 131), ('f', 130), ('q', 119), ('y', 106), ('z', 63), ('j', 44), ('h', 39), ('x', 21), ('k', 15), ('w', 4))
Iteration 17800: Order (('e', 1995), ('a', 1563), ('o', 1202), ('s', 1167), ('n', 1061), ('i', 1050), ('r', 999), ('l', 836), ('c', 745), ('t', 737), ('d', 721), ('u', 549), ('m', 408), ('p', 384), ('b', 153), ('v', 138), ('g', 132), ('f', 131), ('q', 119), ('y', 106), ('z', 64), ('j', 44), ('h', 39), ('x', 21), ('k', 15), ('w', 4))
Iteration 17900: Order (('e', 2000), ('a', 1577), ('o', 1209), ('s', 1171), ('n', 1064), ('i', 1059), ('r', 1001), ('l', 843), ('c', 749), ('t', 742), ('d', 727), ('u', 551), ('m', 411), ('p', 387), ('b', 153), ('v', 140), ('f', 132), ('g', 132), ('q', 119), ('y', 106), ('z', 65), ('j', 45), ('h', 40), ('x', 21), ('k', 15), ('w', 4))
Iteration 18000: Order (('e', 2004), ('a', 1590), ('o', 1216), ('s', 1175), ('n', 1070), ('i', 1066), ('r', 1011), ('l', 848), ('c', 754), ('t', 745), ('d', 731), ('u', 553), ('m', 415), ('p', 389), ('b', 153), ('v', 140), ('f', 133), ('g', 133), ('q', 119), ('y', 107), ('z', 65), ('j', 46), ('h', 41), ('x', 21), ('k', 15), ('w', 4))
